68444,right,0,0,0,0,0,0,0,0,0,10,0,0,122,139,4095,121,271
68523,right,0,0,0,0,0,0,0,0,0,17,0,0,122,138,4095,119,269
68602,right,0,0,0,0,0,0,0,0,0,17,0,0,119,141,4095,112,266
68681,right,0,0,0,0,0,0,0,0,0,23,0,0,122,144,4095,106,263
68760,right,0,0,0,0,0,0,0,0,0,22,0,0,130,140,4095,102,258
68839,right,0,0,0,0,0,0,0,0,0,22,0,0,122,130,4095,102,260
68918,right,0,0,0,0,0,0,0,0,0,22,0,0,122,142,4095,103,261
68997,right,0,0,0,0,0,0,0,0,0,26,0,0,122,142,4095,112,260
69076,right,0,0,0,0,0,0,0,0,0,23,0,0,123,141,4095,112,263
69155,right,0,0,0,0,0,0,0,0,0,27,0,0,121,142,4095,112,271
69234,right,0,0,0,0,0,0,0,0,0,21,0,0,126,143,4095,111,266
69313,right,0,0,0,0,0,0,0,0,0,37,0,0,125,142,4095,111,262
69392,right,0,0,0,0,0,0,0,0,0,27,0,0,122,143,4095,112,261
69470,right,0,0,0,0,0,0,0,0,0,22,0,0,126,143,4095,114,261
69549,right,0,0,0,0,0,0,0,0,0,16,0,0,117,142,4095,111,267
69628,right,0,0,0,0,0,0,0,0,0,22,0,0,126,143,4095,112,269
69707,right,0,0,0,0,0,0,0,0,0,27,0,0,114,142,4095,112,267
69786,right,0,0,0,0,0,0,0,0,0,19,0,0,125,145,4095,112,257
69865,right,0,0,0,0,0,0,0,0,0,21,0,0,127,143,4095,112,269
69944,right,0,0,0,0,0,0,0,0,0,16,0,0,125,144,4095,112,267
70023,right,0,0,0,0,0,0,0,0,0,19,0,0,125,143,4095,115,270
70102,right,0,0,0,0,0,0,0,0,0,19,0,0,123,144,4095,117,269
70181,right,0,0,0,0,0,0,0,0,0,14,0,0,123,140,4095,119,267
70260,right,0,0,0,0,0,0,0,0,0,13,0,0,124,141,4095,118,270
70339,right,0,0,0,0,0,0,0,0,0,17,0,0,125,138,4095,119,272
70418,right,0,0,0,0,0,0,0,0,0,7,0,0,118,139,4095,113,269
70497,right,0,0,0,0,0,0,0,0,0,16,0,0,126,144,4095,119,270
70576,right,0,0,0,0,0,0,0,0,0,16,0,0,123,142,4095,117,272
70655,right,0,0,0,0,0,0,0,0,0,17,0,0,122,144,4095,120,262
70734,right,0,0,0,0,0,0,0,0,0,20,0,0,121,144,4095,119,272
70813,right,0,0,0,0,0,0,0,0,0,17,0,0,122,142,4095,118,269
70892,right,0,0,0,0,0,0,0,0,0,15,0,0,112,144,4095,114,270
70971,right,0,0,0,0,0,0,0,0,0,16,0,0,123,144,4095,118,270
71050,right,0,0,0,0,0,0,0,0,0,18,0,0,128,142,4095,123,269
71129,right,0,0,0,0,0,0,0,0,0,17,0,0,122,144,4095,119,267
71208,right,0,0,0,0,0,0,0,0,0,16,0,0,119,144,4095,125,270
71287,right,0,0,0,0,0,0,0,0,0,16,0,0,128,144,4095,127,272
71366,right,0,0,0,0,0,0,0,0,0,6,0,0,125,143,4095,127,271
71445,right,0,0,0,0,0,0,0,0,0,18,0,0,125,145,4095,128,272
71524,right,0,0,0,0,0,0,0,0,0,16,0,0,125,142,4095,127,272
71603,right,0,0,0,0,0,0,0,0,0,16,0,0,122,146,4095,123,270
71682,right,0,0,0,0,0,0,0,0,0,17,0,0,123,144,4095,121,272
71761,right,0,0,0,0,0,0,0,0,0,24,0,0,124,144,4095,119,272
71840,right,0,0,0,0,0,0,0,0,0,19,0,0,123,140,4095,124,265
71919,right,0,0,0,0,0,0,0,0,0,18,0,0,123,144,4095,122,269
71998,right,0,0,0,0,0,0,0,0,0,23,0,0,123,143,4095,113,265
72077,right,0,0,0,0,0,0,0,0,0,21,0,0,129,144,4095,115,275
72156,right,0,0,0,0,0,0,0,0,0,24,0,0,119,144,4095,118,270
72235,right,0,0,0,0,0,0,0,0,0,19,0,0,127,144,4095,119,272
72314,right,0,0,0,0,0,0,0,0,0,6,0,0,127,141,4095,119,269
72393,right,0,0,0,0,0,0,0,0,0,21,0,0,122,144,4095,123,271
72472,right,0,0,0,0,0,0,0,0,0,21,0,0,121,142,4095,125,270
72551,right,0,0,0,0,0,0,0,0,0,17,0,0,123,144,4095,127,271
72630,right,0,0,0,0,0,0,0,0,0,23,0,0,124,144,4095,126,271
72709,right,0,0,0,0,0,0,0,0,0,18,0,0,128,143,4095,124,266
72788,right,0,0,0,0,0,0,0,0,0,17,0,0,126,145,4095,123,270
72867,right,0,0,0,0,0,0,0,0,0,16,0,0,123,142,4095,123,269
72946,right,0,0,0,0,0,0,0,0,0,17,0,0,126,144,4095,121,266
73025,right,0,0,0,0,0,0,0,0,0,18,0,0,123,144,4095,128,270
73104,right,0,0,0,0,0,0,0,0,0,20,0,0,129,141,4095,126,272
73183,right,0,0,0,0,0,0,0,0,0,19,0,0,128,147,4095,128,272
73262,right,0,0,0,0,0,0,0,0,0,22,0,0,122,144,4095,115,272
73341,right,0,0,0,0,0,0,0,0,0,23,0,0,124,146,4095,128,266
73419,right,0,0,0,0,0,0,0,0,0,22,0,0,129,145,4095,134,271
73498,right,0,0,0,0,0,0,0,0,0,23,0,0,128,149,4095,135,273
73577,right,0,0,0,0,0,0,0,0,0,26,0,0,128,146,4095,131,272
73656,right,0,0,0,0,0,0,0,0,0,23,0,0,130,150,4095,134,272
73735,right,0,0,0,0,0,0,0,0,0,27,0,0,128,145,4095,129,272
73814,right,0,0,0,0,0,0,0,0,0,27,0,0,131,144,4095,134,274
73893,right,0,0,0,0,0,0,0,0,0,19,0,0,129,148,4095,134,272
73972,right,0,0,0,0,0,0,0,0,0,28,0,0,125,146,4095,130,272
74051,right,0,0,0,0,0,0,0,0,0,27,0,0,128,145,4095,135,271
74130,right,0,0,0,0,0,0,0,0,0,29,0,0,127,145,4095,137,272
74209,right,0,0,0,0,0,0,0,0,0,17,0,0,128,144,4095,129,270
74288,right,0,0,0,0,0,0,0,0,0,16,0,0,125,145,4095,130,283
74367,right,0,0,0,0,0,0,0,0,0,20,0,0,128,149,4095,128,270
74446,right,0,0,0,0,0,0,0,0,0,18,0,0,124,149,4095,130,272
74525,right,0,0,0,0,0,0,0,0,0,17,0,0,125,142,4095,130,271
74604,right,0,0,0,0,0,0,0,0,0,17,0,0,128,147,4095,130,271
74683,right,0,0,0,0,0,0,0,0,0,17,0,0,131,143,4095,122,272
74762,right,0,0,0,0,0,0,0,0,0,18,0,0,126,144,4095,134,272
74841,right,0,0,0,0,0,0,0,0,0,23,0,0,129,149,4095,130,272
74920,right,0,0,0,0,0,0,0,0,0,21,0,0,129,146,4095,112,271
74999,right,0,0,0,0,0,0,0,0,0,18,0,0,128,145,4095,130,268
75078,right,0,0,0,0,0,0,0,0,0,20,0,0,138,144,4095,130,272
75157,right,0,0,0,0,0,0,0,0,0,19,0,0,131,146,4095,129,272
75236,right,0,0,0,0,0,0,0,0,0,22,0,0,131,148,4095,130,272
75315,right,0,0,0,0,0,0,0,0,0,18,0,0,129,149,4095,132,270
75394,right,0,0,0,0,0,0,0,0,0,22,0,0,129,144,4095,127,271
75473,right,0,0,0,0,0,0,0,0,0,26,0,0,128,144,4095,129,271
75552,right,0,0,0,0,0,0,0,0,0,16,0,0,128,145,4095,129,271
75631,right,0,0,0,0,0,0,0,0,0,16,0,0,126,145,4095,130,272
75710,right,0,0,0,0,0,0,0,0,0,17,0,0,128,145,4095,132,272
75789,right,0,0,0,0,0,0,0,0,0,11,0,0,123,148,4095,131,272
75868,right,0,0,0,0,0,0,0,0,0,18,0,0,127,144,4095,128,272
75947,right,0,0,0,0,0,0,0,0,0,18,0,0,127,145,4095,128,267
76026,right,0,0,0,0,0,0,0,0,0,19,0,0,128,146,4095,128,270
76105,right,0,0,0,0,0,0,0,0,0,19,0,0,125,144,4095,127,272
76184,right,0,0,0,0,0,0,0,0,0,16,0,0,128,147,4095,128,272
76263,right,0,0,0,0,0,0,0,0,0,19,0,0,125,147,4095,129,273
76342,right,0,0,0,0,0,0,0,0,0,22,0,0,128,143,4095,133,273
76421,right,0,0,0,0,0,0,0,0,0,10,0,0,125,144,4095,130,272
76500,right,0,0,0,0,0,0,0,0,0,18,0,0,128,148,4095,130,272
76579,right,0,0,0,0,0,0,0,0,0,22,0,0,128,144,4095,128,270
76658,right,0,0,0,0,0,0,0,0,0,19,0,0,132,144,4095,129,272
76737,right,0,0,0,0,0,0,0,0,0,22,0,0,129,146,4095,129,272
76816,right,0,0,0,0,0,0,0,0,0,16,0,0,125,147,4095,128,272
76895,right,0,0,0,0,0,0,0,0,0,18,0,0,127,150,4095,128,272
76974,right,0,0,0,0,0,0,0,0,0,23,0,0,127,145,4095,130,271
77053,right,0,0,0,0,0,0,0,0,0,29,0,0,142,144,4095,128,289
77132,right,0,0,0,0,0,0,0,0,0,17,0,0,128,144,4095,128,272
77211,right,0,0,0,0,0,0,0,0,0,16,0,0,128,144,4095,129,272
77290,right,0,0,0,0,0,0,0,0,0,21,0,0,128,146,4095,125,267
77369,right,0,0,0,0,0,0,0,0,0,28,0,0,129,145,4095,125,270
77448,right,0,0,0,0,0,0,0,0,0,27,0,0,126,144,4095,123,278
77527,right,0,0,0,0,0,0,0,0,0,22,0,0,126,144,4095,124,272
77606,right,0,0,0,0,0,0,0,0,0,23,0,0,129,144,4095,122,273
77685,right,0,0,0,0,0,0,0,0,0,30,0,0,125,144,4095,121,272
77764,right,0,0,0,0,0,0,0,0,0,25,0,0,129,148,4095,119,272
77843,right,0,0,0,0,0,0,0,0,0,26,0,0,128,144,4095,122,267
77922,right,0,0,0,0,0,0,0,0,0,29,0,0,144,130,4095,117,271
78001,right,0,0,0,0,0,0,0,0,0,26,0,0,126,144,4095,117,269
78080,right,0,0,0,0,0,0,0,0,0,15,0,0,123,144,4095,115,268
78159,right,0,0,0,0,0,0,0,0,0,26,0,0,127,146,4095,117,270
78238,right,0,0,0,0,0,0,0,0,0,26,0,0,129,144,4095,115,272
78317,right,0,0,0,0,0,0,0,0,0,26,0,0,117,142,4095,112,270
78396,right,0,0,0,0,0,0,0,0,0,24,0,0,132,142,4095,117,269
78475,right,0,0,0,0,0,0,0,0,0,30,0,0,128,148,4095,117,271
78554,right,0,0,0,0,0,0,0,0,0,25,0,0,128,144,4095,117,270
78633,right,0,0,0,0,0,0,0,0,0,31,0,0,128,144,4095,115,272
78712,right,0,0,0,0,0,0,0,0,0,28,0,0,132,145,4095,118,272
78791,right,0,0,0,0,0,0,0,0,0,27,0,0,129,144,4095,121,271
78870,right,0,0,0,0,0,0,0,0,0,31,0,0,128,146,4095,112,271
78949,right,0,0,0,0,0,0,0,0,0,27,0,0,126,144,4095,112,272
79028,right,0,0,0,0,0,0,0,0,0,31,0,0,123,144,4095,117,267
79107,right,0,0,0,0,0,0,0,0,0,19,0,0,127,147,4095,118,270
79186,right,0,0,0,0,0,0,0,0,0,30,0,0,114,143,4095,116,271
79265,right,0,0,0,0,0,0,0,0,0,21,0,0,127,147,4095,115,272
79344,right,0,0,0,0,0,0,0,0,0,27,0,0,128,144,4095,124,271
79423,right,0,0,0,0,0,0,0,0,0,27,0,0,126,149,4095,118,270
79502,right,0,0,0,0,0,0,0,0,0,22,0,0,124,146,4095,117,272
79581,right,0,0,0,0,0,0,0,0,0,31,0,0,128,146,4095,122,267
79659,right,0,0,0,0,0,0,0,0,0,25,0,0,126,144,4095,118,271
79738,right,0,0,0,0,0,0,0,0,0,16,0,0,102,145,4095,119,270
79817,right,0,0,0,0,0,0,0,0,0,16,0,0,125,144,4095,122,275
79896,right,0,0,0,0,0,0,0,0,0,32,0,0,130,144,4095,126,270
79975,right,0,0,0,0,0,0,0,0,0,29,0,0,129,144,4095,128,269
80054,right,0,0,0,0,0,0,0,0,0,23,0,0,114,148,4095,121,270
80133,right,0,0,0,0,0,0,0,0,0,20,0,0,126,150,4095,129,271
80212,right,0,0,0,0,0,0,0,0,0,22,1,0,133,145,4095,128,272
80291,right,0,0,0,0,0,0,0,0,0,26,0,0,128,144,4095,129,271
80370,right,0,0,0,0,0,0,0,0,0,42,0,0,128,144,4095,128,271
80449,right,0,0,0,0,0,0,0,0,0,23,0,0,128,147,4095,127,270
80528,right,0,0,0,0,0,0,0,0,0,21,0,0,128,147,4095,125,272
80607,right,0,0,0,0,0,0,0,0,0,24,0,0,126,146,4095,118,272
80686,right,0,0,0,0,0,0,0,0,0,26,0,0,130,146,4095,125,272
80765,right,0,0,0,0,0,0,0,0,0,30,0,0,127,146,4095,123,270
80844,right,0,0,0,0,0,0,0,0,0,27,0,0,126,153,4095,125,271
80923,right,0,0,0,0,0,0,0,0,0,33,0,0,143,146,4095,131,273
81002,right,0,0,0,0,0,0,0,0,0,27,0,0,128,150,4095,115,273
81081,right,0,0,0,0,0,0,0,0,0,27,0,0,125,144,4095,127,274
81160,right,0,0,0,0,0,0,0,0,0,27,0,0,128,145,4095,128,271
81239,right,0,0,0,0,0,0,0,0,0,27,0,0,126,144,4095,130,266
81318,right,0,0,0,0,0,0,0,0,0,25,0,0,130,146,4095,122,271
81397,right,0,0,0,0,0,0,0,0,0,29,0,0,125,146,4095,121,269
81476,right,0,0,0,0,0,0,0,0,0,32,0,0,128,159,4095,126,272
81555,right,0,0,0,0,0,0,0,0,0,24,0,0,126,144,4095,123,270
81634,right,0,0,0,0,0,0,0,0,0,32,0,0,125,144,4095,117,271
81713,right,0,0,0,0,0,0,0,0,0,27,0,0,127,144,4095,119,272
81792,right,0,0,0,0,0,0,0,0,0,29,0,0,128,144,4095,122,272
81871,right,0,0,0,0,0,0,0,0,0,17,0,0,123,144,4095,122,271
81950,right,0,0,0,0,0,0,0,0,0,25,0,0,128,144,4095,119,272
82029,right,0,0,0,0,0,0,0,0,0,29,0,0,124,144,4095,121,275
82108,right,0,0,0,0,0,0,0,0,0,21,0,0,127,142,4095,124,272
82187,right,0,0,0,0,0,0,0,0,0,23,0,0,122,144,4095,119,265
82266,right,0,0,0,0,0,0,0,0,0,20,0,0,127,148,4095,117,263
82345,right,0,0,0,0,0,0,0,0,0,16,0,0,125,144,4095,122,272
82424,right,0,0,0,0,0,0,0,0,0,25,0,0,124,146,4095,121,272
82503,right,0,0,0,0,0,0,0,0,0,19,0,0,124,145,4095,126,272
82582,right,0,0,0,0,0,0,0,0,0,23,0,0,128,145,4095,121,268
82661,right,0,0,0,0,0,0,0,0,0,27,0,0,121,146,4095,123,272
82740,right,0,0,0,0,0,0,0,0,0,24,0,0,123,146,4095,125,270
82819,right,0,0,0,0,0,0,0,0,0,23,0,0,129,146,4095,126,272
82898,right,0,0,0,0,0,0,0,0,0,22,0,0,128,144,4095,121,271
82977,right,0,0,0,0,0,0,0,0,0,18,0,0,129,146,4095,126,272
83056,right,0,0,0,0,0,0,0,0,0,16,0,0,119,145,4095,128,272
83135,right,0,0,0,0,0,0,0,0,0,27,0,0,124,149,4095,128,272
83214,right,0,0,0,0,0,0,0,0,0,23,0,0,117,153,4095,128,272
83293,right,0,0,0,0,0,0,0,0,0,18,0,0,128,147,4095,128,272
83372,right,0,0,0,0,0,0,0,0,0,28,0,0,123,146,4095,126,269
83451,right,0,0,0,0,0,0,0,0,0,30,0,0,128,150,4095,129,272
83530,right,0,0,0,0,0,0,0,0,0,23,0,0,128,147,4095,129,270
83608,right,0,0,0,0,0,0,0,0,0,26,0,0,128,148,4095,128,269
83687,right,0,0,0,0,0,0,0,0,0,27,0,0,128,144,4095,130,271
83766,right,0,0,0,0,0,0,0,0,0,32,0,0,126,145,4095,130,270
83845,right,0,0,0,0,0,0,0,0,0,32,0,0,129,145,4095,129,273
83924,right,0,0,0,0,0,0,0,0,0,27,0,0,126,144,4095,124,263
84003,right,0,0,0,0,0,0,0,0,0,25,0,0,131,144,4095,127,272
84082,right,0,0,0,0,0,0,0,0,0,19,0,0,128,145,4095,133,272
84161,right,0,0,0,0,0,0,0,0,0,25,0,0,128,149,4095,128,272
84240,right,0,0,0,0,0,0,0,0,0,25,0,0,130,148,4095,127,272
84319,right,0,0,0,0,0,0,0,0,0,27,0,0,125,149,4095,121,266
84398,right,0,0,0,0,0,0,0,0,0,25,0,0,126,144,4095,131,268
84477,right,0,0,0,0,0,0,0,0,0,19,0,0,131,145,4095,129,272
84556,right,0,0,0,0,0,0,0,0,0,31,0,0,128,144,4095,122,270
84635,right,0,0,0,0,0,0,0,0,0,31,0,0,128,149,4095,129,270
84714,right,0,0,0,0,0,0,0,0,0,25,0,0,133,144,4095,129,271
84793,right,0,0,0,0,0,0,0,0,0,23,0,0,133,146,4095,129,267
84872,right,0,0,0,0,0,0,0,0,0,19,0,0,144,146,4095,130,272
84951,right,0,0,0,0,0,0,0,0,0,23,0,0,123,144,4095,128,272
85030,right,0,0,0,0,0,0,0,0,0,23,0,0,128,149,4095,132,271
85109,right,0,0,0,0,0,0,0,0,0,30,0,0,127,153,4095,129,274
85188,right,0,0,0,0,0,0,0,0,0,29,0,0,128,154,4095,128,272
85267,right,0,0,0,0,0,0,0,0,0,22,0,0,133,156,4095,131,263
85346,right,0,0,0,0,0,0,0,0,0,24,0,0,127,149,4095,129,272
85425,right,0,0,0,0,0,0,0,0,0,29,0,0,128,145,4095,128,272
85504,right,0,0,0,0,0,0,0,0,0,32,0,0,128,145,4095,126,272
85583,right,0,0,0,0,0,0,0,0,0,27,0,0,125,144,4095,142,272
85662,right,0,0,0,0,0,0,0,0,0,24,0,0,128,145,4095,128,272
85741,right,0,0,0,0,0,0,0,0,0,23,0,0,126,154,4095,125,272
85820,right,0,0,0,0,0,0,0,0,0,27,0,0,128,157,4095,122,272
85899,right,0,0,0,0,0,0,0,0,0,22,0,0,128,162,4095,123,272
85978,right,0,0,0,0,0,0,0,0,0,33,0,0,129,158,4095,118,281
86057,right,0,0,0,0,0,0,0,0,0,25,0,0,133,150,4095,119,272
86136,right,0,0,0,0,0,0,0,0,0,23,0,0,126,153,4095,119,247
86215,right,0,0,0,0,0,0,0,0,0,30,0,0,128,148,4095,121,271
86294,right,0,0,0,0,0,0,0,0,0,31,0,0,135,154,4095,122,268
86373,right,0,0,0,0,0,0,0,0,0,25,0,0,129,151,4095,123,273
86452,right,0,0,0,0,0,0,0,0,0,35,0,0,128,154,4095,118,269
86531,right,0,0,0,0,0,0,0,0,0,26,0,0,131,154,4095,122,272
86610,right,0,0,0,0,0,0,0,0,0,25,0,0,127,151,4095,122,270
86689,right,0,0,0,0,0,0,0,0,0,23,0,0,129,147,4095,128,270
86768,right,0,0,0,0,0,0,0,0,0,33,0,0,128,149,4095,124,270
86847,right,0,0,0,0,0,0,0,0,0,23,0,0,131,153,4095,125,263
86926,right,0,0,0,0,0,0,0,0,0,29,0,0,128,145,4095,126,269
87005,right,0,0,0,0,0,0,0,0,0,27,0,0,128,144,4095,123,270
87084,right,0,0,0,0,0,0,0,0,0,31,0,0,127,147,4095,125,272
87163,right,0,0,0,0,0,0,0,0,0,31,0,0,127,151,4095,123,271
87242,right,0,0,0,0,0,0,0,0,0,28,0,0,132,144,4095,128,272
87321,right,0,0,0,0,0,0,0,0,0,27,0,0,129,153,4095,128,269
87400,right,0,0,0,0,0,0,0,0,0,32,0,0,129,148,4095,128,272
87479,right,0,0,0,0,0,0,0,0,0,29,0,0,130,146,4095,129,263
87558,right,0,0,0,0,0,0,0,0,0,30,0,0,128,147,4095,128,272
87637,right,0,0,0,0,0,0,0,0,0,26,0,0,128,148,4095,129,272
87716,right,0,0,0,0,0,0,0,0,0,25,0,0,128,149,4095,132,274
87795,right,0,0,0,0,0,0,0,0,0,21,0,0,131,144,4095,130,278
87874,right,0,0,0,0,0,0,0,0,0,22,0,0,128,145,4095,119,272
87953,right,0,0,0,0,0,0,0,0,0,30,0,0,134,145,4095,133,271
88032,right,0,0,0,0,0,0,0,0,0,23,0,0,129,148,4095,119,272
88111,right,0,0,0,0,0,0,0,0,0,29,0,0,128,149,4095,129,269
88190,right,0,0,0,0,0,0,0,0,0,24,0,0,130,147,4095,129,274
88269,right,0,0,0,0,0,0,0,0,0,18,0,0,129,144,4095,129,272
88348,right,0,0,0,0,0,0,0,0,0,25,0,0,129,148,4095,136,272
88427,right,0,0,0,0,0,0,0,0,0,16,0,0,128,146,4095,129,273
88506,right,0,0,0,0,0,0,0,0,0,30,0,0,127,151,4095,128,269
88585,right,0,0,0,0,0,0,0,0,0,27,0,0,126,147,4095,133,269
88664,right,0,0,0,0,0,0,0,0,0,22,0,0,129,147,4095,130,272
88743,right,0,0,0,0,0,0,0,0,0,25,0,0,134,147,4095,125,274
88822,right,0,0,0,0,0,0,0,0,0,31,0,0,128,151,4095,128,273
88901,right,0,0,0,0,0,0,0,0,0,19,0,0,125,155,4095,129,272
88980,right,0,0,0,0,0,0,0,0,0,23,0,0,126,151,4095,131,271
89059,right,0,0,0,0,0,0,0,0,0,31,0,0,129,151,4095,128,272
89138,right,0,0,0,0,0,0,0,0,0,26,0,0,133,147,4095,126,272
89217,right,0,0,0,0,0,0,0,0,0,21,0,0,125,147,4095,126,273
89296,right,0,0,0,0,0,0,0,0,0,17,0,0,132,149,4095,133,273
89375,right,0,0,0,0,0,0,0,0,0,29,0,0,123,146,4095,125,272
89454,right,0,0,0,0,0,0,0,0,0,30,0,0,130,145,4095,127,272
89533,right,0,0,0,0,0,0,0,0,0,23,0,0,125,144,4095,129,272
89612,right,0,0,0,0,0,0,0,0,0,29,0,0,125,155,4095,126,272
89691,right,0,0,0,0,0,0,0,0,0,23,0,0,130,148,4095,125,270
89770,right,0,0,0,0,0,0,0,0,0,27,0,0,130,149,4095,128,272
89848,right,0,0,0,0,0,0,0,0,0,33,0,0,128,150,4095,119,268
89927,right,0,0,0,0,0,0,0,0,0,27,0,0,129,144,4095,121,272
90006,right,0,0,0,0,0,0,0,0,0,32,0,0,128,153,4095,117,270
90085,right,0,0,0,0,0,0,0,0,0,29,0,0,128,156,4095,112,269
90164,right,0,0,0,0,0,0,0,0,0,32,0,0,135,151,4095,112,267
90243,right,0,0,0,0,0,0,0,0,0,25,0,0,115,154,4095,117,272
90322,right,0,0,0,0,0,0,0,0,0,28,0,0,129,147,4095,112,270
90401,right,0,0,0,0,0,0,0,0,0,28,0,0,114,150,4095,121,273
90480,right,0,0,0,0,0,0,0,0,0,30,0,0,128,149,4095,117,270
