170819,right,0,0,0,0,0,0,0,3,23,25,16,0,0,2384,4095,65,188,
170898,right,0,0,0,0,0,0,0,6,20,27,16,0,0,2387,4095,66,185,
170977,right,0,0,0,0,0,0,0,3,22,26,16,0,0,2384,4095,65,192,
171056,right,0,0,0,0,0,0,0,4,27,22,16,0,0,2384,4095,67,189,
171135,right,0,0,0,0,0,0,0,6,25,26,17,0,0,2383,4095,64,183,
171214,right,0,0,0,0,0,0,0,7,29,28,29,0,0,2381,4095,64,186,
171293,right,0,0,0,0,0,0,0,10,26,27,16,0,0,2330,4095,62,181,
171372,right,0,0,0,0,0,0,0,11,26,29,23,0,0,2379,4095,62,178,
171451,right,0,0,0,0,0,11,0,12,28,33,2743,45,0,2370,4095,61,177,
171530,right,0,0,0,0,0,18,0,14,39,26,1097,0,0,2369,4095,59,176,
171608,right,0,0,0,0,0,19,0,13,54,19,247,0,0,2370,4095,64,181,
171687,right,0,0,0,0,0,21,0,12,51,15,100,0,0,2384,4095,63,183,
171766,right,0,0,0,0,0,45,0,6,54,13,61,0,0,2368,4095,63,186,
171845,right,0,0,0,0,0,16,0,7,55,12,48,0,0,2373,4095,69,190,
171924,right,0,0,0,0,0,14,0,0,43,11,27,0,0,2375,4095,83,195,
172003,right,0,0,0,0,0,0,0,0,27,9,16,0,0,2384,4095,107,195,
172082,right,0,0,0,0,0,0,0,0,29,5,21,0,0,2369,4095,110,195,
172161,right,0,0,0,0,0,0,0,0,30,9,17,0,0,2363,4095,67,192,
172240,right,0,0,0,0,0,16,0,6,51,14,10,0,0,2362,4095,64,177,
172319,right,0,0,0,0,0,29,0,12,64,16,22,0,0,2353,4095,53,176,
172398,right,0,0,0,0,0,41,0,16,69,17,22,0,0,2341,4095,50,164,
172477,right,0,0,0,0,0,47,4,16,81,17,22,0,0,2336,4095,48,155,
172556,right,0,0,0,0,0,48,0,18,77,16,16,0,0,2326,4095,48,167,
172635,right,0,0,0,0,0,48,0,17,74,16,15,0,0,2345,4095,55,173,
172714,right,0,0,0,0,0,48,0,16,73,16,9,0,0,2351,4095,55,174,
172793,right,0,0,0,0,0,48,0,16,71,17,16,0,0,2352,4095,58,176,
172872,right,0,0,0,0,0,46,0,16,74,21,3627,48,0,2353,4095,57,176,
172951,right,0,0,0,0,0,49,0,16,74,19,3683,48,0,2306,4095,55,173,
173030,right,0,0,0,0,0,48,0,18,71,22,1675,4,0,2347,4095,51,173,
173109,right,0,0,0,0,0,48,0,16,75,19,336,0,0,2348,4095,51,171,
173188,right,0,0,0,0,0,48,0,21,75,17,159,0,0,2349,4095,54,169,
173267,right,0,0,0,0,0,48,0,18,71,20,97,0,0,2351,4095,59,175,
173346,right,0,0,0,0,0,38,0,16,64,21,48,0,0,2356,4095,58,176,
173425,right,0,0,0,0,0,25,0,16,58,22,58,0,0,2360,4095,62,179,
173504,right,0,0,0,0,0,19,0,16,50,25,55,0,0,2366,4095,64,180,
173583,right,0,0,0,0,0,23,0,16,53,21,50,0,0,2361,4095,61,182,
173662,right,0,0,0,0,0,46,0,16,61,7,58,0,0,2358,4095,63,182,
173741,right,0,0,0,0,0,22,0,6,50,26,63,0,0,2368,4095,62,192,
173820,right,0,0,0,0,0,32,0,16,51,28,33,0,0,2367,4095,64,182,
173899,right,0,0,0,0,0,14,0,16,37,28,27,0,0,2370,4095,64,185,
173978,right,0,0,0,0,0,16,0,16,32,26,27,0,0,2383,4095,67,186,
174057,right,0,0,0,0,0,16,0,15,30,28,26,0,0,2374,4095,67,189,
174136,right,0,0,0,0,0,7,0,14,32,26,23,0,0,2374,4095,68,189,
174215,right,0,0,0,0,0,5,0,14,27,26,18,0,0,2379,4095,66,190,
174294,right,0,0,0,0,0,0,0,11,25,27,16,0,0,2383,4095,93,195,
174373,right,0,0,0,0,0,0,0,0,19,22,7,0,0,2382,4095,116,202,
174452,right,0,0,0,0,0,0,0,0,19,21,11,0,0,2384,4095,128,205,
174531,right,0,0,0,0,0,0,0,0,19,21,11,0,0,2385,4095,128,202,
174610,right,0,0,0,0,0,0,0,0,29,16,13,0,0,2395,4095,128,205,
174689,right,0,0,0,0,0,0,0,0,21,22,16,0,0,2385,4095,128,203,
174768,right,0,0,0,0,0,0,0,0,23,22,21,0,0,2389,4095,129,205,
174847,right,0,0,0,0,0,0,0,0,20,30,17,0,0,2391,4095,119,202,
174926,right,0,0,0,0,0,0,0,3,23,30,23,0,0,2384,4095,115,199,
175005,right,0,0,0,0,0,0,0,9,25,31,15,0,0,2383,4095,97,195,
175084,right,0,0,0,0,0,6,0,11,29,34,16,0,0,2380,4095,93,192,
175163,right,0,0,0,0,0,0,0,10,28,38,16,0,0,2383,4095,106,197,
175242,right,0,0,0,0,0,0,0,9,26,34,7,0,0,2338,4095,114,199,
175321,right,0,0,0,0,0,0,0,1,23,26,0,0,0,2384,4095,127,203,
175400,right,0,0,0,0,0,0,0,0,9,19,0,0,0,2394,4095,144,208,
175479,right,0,0,0,0,0,0,0,0,1,18,1,0,0,2391,4095,146,208,
175557,right,0,0,0,0,0,0,0,0,1,16,2,0,0,2398,4095,153,209,
175636,right,0,0,0,0,0,0,0,0,0,14,0,0,0,2414,4095,159,215,
175715,right,0,0,0,0,0,0,0,0,0,16,0,0,0,2406,4095,166,217,
175794,right,0,0,0,0,0,0,0,0,0,11,0,0,0,2407,4095,171,220,
175873,right,0,0,0,0,0,0,0,0,0,5,0,0,0,2406,4095,176,224,
175952,right,0,0,0,0,0,0,0,0,0,11,0,0,0,2414,4095,187,229,
176031,right,0,0,0,0,0,0,0,0,0,5,0,0,0,2412,4095,192,233,
176110,right,0,0,0,0,0,0,0,0,0,1,0,0,0,2413,4095,195,234,
176189,right,0,0,0,0,0,0,0,0,0,5,0,0,0,2410,4095,197,238,
176268,right,0,0,0,0,0,0,0,0,0,5,0,0,0,2414,4095,199,239,
176347,right,0,0,0,0,0,0,0,0,0,5,0,0,0,2411,4095,196,236,
176426,right,0,0,0,0,0,0,0,0,0,11,0,0,0,2414,4095,195,234,
176505,right,0,0,0,0,0,0,0,0,0,12,0,0,0,2412,4095,192,230,
176584,right,0,0,0,0,0,0,0,0,0,13,0,0,0,2414,4095,194,235,
176663,right,0,0,0,0,0,0,0,0,0,15,0,0,0,2415,4095,192,232,
176742,right,0,0,0,0,0,0,0,0,0,17,0,0,0,2414,4095,189,231,
176821,right,0,0,0,0,0,0,0,0,0,21,0,0,0,2414,4095,183,230,
176900,right,0,0,0,0,0,0,0,0,0,23,0,0,0,2363,4095,182,228,
176979,right,0,0,0,0,0,0,0,0,0,21,0,0,0,2411,4095,185,230,
177058,right,0,0,0,0,0,0,0,0,0,19,0,0,0,2405,4095,192,234,
177137,right,0,0,0,0,0,0,0,0,0,22,0,0,0,2404,4095,190,229,
177216,right,0,0,0,0,0,0,0,0,0,23,0,0,0,2410,4095,188,231,
177295,right,0,0,0,0,0,0,0,0,0,21,0,0,0,2407,4095,182,228,
177374,right,0,0,0,0,0,0,0,0,0,23,0,0,0,2405,4095,178,227,
177453,right,0,0,0,0,0,0,0,0,0,23,0,0,0,2407,4095,176,224,
177532,right,0,0,0,0,0,0,0,0,0,30,0,0,0,2384,4095,172,223,
177611,right,0,0,0,0,0,0,0,0,0,37,0,0,0,2407,4095,171,222,
177690,right,0,0,0,0,0,0,0,0,0,41,18,0,0,2411,4095,167,221,
177769,right,0,0,0,0,0,0,0,0,0,44,3,0,0,2413,4095,167,217,
177848,right,0,0,0,0,0,0,0,0,0,45,1,0,0,2416,4095,165,217,
177927,right,0,0,0,0,0,0,0,0,0,45,1,0,0,2422,4095,165,218,
178006,right,0,0,0,0,0,0,0,0,0,44,1,0,0,2407,4095,164,218,
178085,right,0,0,0,0,0,0,0,0,0,46,6,0,0,2414,4095,171,219,
178164,right,0,0,0,0,0,0,0,0,0,43,2,0,0,2406,4095,164,214,
178243,right,0,0,0,0,0,0,0,0,0,45,2,0,0,2407,4095,170,218,
178322,right,0,0,0,0,0,0,0,0,0,47,0,0,0,2396,4095,170,218,
178401,right,0,0,0,0,0,0,0,0,0,46,4,0,0,2401,4095,161,213,
178480,right,0,0,0,0,0,0,0,0,0,48,3,0,0,2402,4095,161,216,
178559,right,0,0,0,0,0,0,0,0,0,48,9,0,0,2407,4095,159,215,
178638,right,0,0,0,0,0,0,0,0,0,48,11,0,0,2407,4095,162,214,
178717,right,0,0,0,0,0,0,0,0,0,48,3,0,0,2407,4095,160,215,
178796,right,0,0,0,0,0,0,0,0,0,57,2,0,0,2406,4095,161,214,
178875,right,0,0,0,0,0,0,0,0,0,48,0,0,0,2402,4095,165,217,
178954,right,0,0,0,0,0,0,0,0,0,48,4,0,0,2406,4095,163,217,
179033,right,0,0,0,0,0,0,0,0,0,48,1,0,0,2403,4095,165,218,
179112,right,0,0,0,0,0,0,0,0,0,48,0,0,0,2403,4095,163,218,
179191,right,0,0,0,0,0,0,0,0,0,48,3,0,0,2358,4095,160,215,
179270,right,0,0,0,0,0,0,0,0,0,48,0,0,0,2401,4095,159,215,
179349,right,0,0,0,0,0,0,0,0,0,48,0,0,0,2399,4095,158,215,
179428,right,0,0,0,0,0,0,0,0,0,45,0,0,0,2397,4095,157,212,
179506,right,0,0,0,0,0,0,0,0,0,45,0,0,0,2394,4095,158,213,
179585,right,0,0,0,0,0,0,0,0,0,46,0,0,0,2406,4095,160,214,
179664,right,0,0,0,0,0,0,0,0,0,45,0,0,0,2395,4095,160,215,
179743,right,0,0,0,0,0,0,0,0,0,46,0,0,0,2390,4095,164,214,
179822,right,0,0,0,0,0,0,0,0,0,46,0,0,0,2397,4095,163,212,
179901,right,0,0,0,0,0,0,0,0,0,48,0,0,0,2390,4095,165,218,
179980,right,0,0,0,0,0,0,0,0,0,43,0,0,0,2398,4095,167,218,
180059,right,0,0,0,0,0,0,0,0,0,44,0,0,0,2396,4095,166,218,
180138,right,0,0,0,0,0,0,0,0,0,37,0,0,0,2394,4095,166,218,
180217,right,0,0,0,0,0,0,0,0,0,35,0,0,0,2398,4095,166,218,
180296,right,0,0,0,0,0,0,0,0,0,32,0,0,0,2394,4095,171,219,
180375,right,0,0,0,0,0,0,0,0,0,21,0,0,0,2393,4095,175,224,
180454,right,0,0,0,0,0,0,0,0,0,13,0,0,0,2388,4095,182,226,
180533,right,0,0,0,0,0,0,0,0,0,7,0,0,0,2384,4095,189,230,
180612,right,0,0,0,0,0,0,0,0,0,6,0,0,0,2386,4095,192,230,
180691,right,0,0,0,0,0,0,0,0,0,3,0,0,0,2390,4095,192,235,
180770,right,0,0,0,0,0,0,0,0,0,3,0,0,0,2387,4095,197,234,
180849,right,0,0,0,0,0,0,0,0,0,1,0,0,0,2393,4095,194,235,
180928,right,0,0,0,0,0,0,0,0,0,6,0,0,0,2385,4095,193,235,
181007,right,0,0,0,0,0,0,0,0,0,3,0,0,0,2384,4095,185,234,
181086,right,0,0,0,0,0,0,0,0,0,5,0,0,0,2384,4095,181,229,
181165,right,0,0,0,0,0,0,0,0,0,6,0,0,0,2379,4095,185,230,
181244,right,0,0,0,0,0,0,0,0,0,2,0,0,0,2381,4095,182,230,
181323,right,0,0,0,0,0,0,0,0,0,5,0,0,0,2378,4095,182,230,
181402,right,0,0,0,0,0,0,0,0,0,7,0,0,0,2381,4095,181,227,
181481,right,0,0,0,0,0,0,0,0,0,13,0,0,0,2378,4095,176,225,
181560,right,0,0,0,0,0,0,0,0,0,16,0,0,0,2385,4095,174,223,
181639,right,0,0,0,0,0,0,0,0,0,16,0,0,0,2383,4095,173,222,
181718,right,0,0,0,0,0,0,0,0,0,22,0,0,0,2384,4095,170,219,
181797,right,0,0,0,0,0,0,0,0,0,29,0,0,0,2386,4095,166,215,
181876,right,0,0,0,0,0,0,0,0,0,30,0,0,0,2402,4095,165,217,
181955,right,0,0,0,0,0,0,0,0,0,30,0,0,0,2391,4095,166,219,
182034,right,0,0,0,0,0,0,0,0,0,32,0,0,0,2396,4095,166,219,
182113,right,0,0,0,0,0,0,0,0,0,30,0,0,0,2402,4095,166,219,
182192,right,0,0,0,0,0,0,0,0,0,32,0,0,0,2391,4095,169,221,
182271,right,0,0,0,0,0,0,0,0,0,30,0,0,0,2389,4095,173,224,
182350,right,0,0,0,0,0,0,0,0,0,32,0,0,0,2394,4095,174,221,
182429,right,0,0,0,0,0,0,0,0,0,32,0,0,0,2390,4095,171,224,
182508,right,0,0,0,0,0,0,0,0,0,32,0,0,0,2394,4095,174,223,
182587,right,0,0,0,0,0,0,0,0,0,33,0,0,0,2386,4095,171,221,
182666,right,0,0,0,0,0,0,0,0,0,32,0,0,0,2393,4095,165,223,
182745,right,0,0,0,0,0,0,0,0,0,33,0,0,0,2391,4095,161,216,
182824,right,0,0,0,0,0,0,0,0,0,36,0,0,0,2394,4095,164,215,
182903,right,0,0,0,0,0,0,0,0,0,38,0,0,0,2394,4095,165,219,
182982,right,0,0,0,0,0,0,0,0,0,38,0,0,0,2390,4095,165,218,
183061,right,0,0,0,0,0,0,0,0,0,38,0,0,0,2391,4095,166,217,
183140,right,0,0,0,0,0,0,0,0,0,36,0,0,0,2347,4095,168,222,
183219,right,0,0,0,0,0,0,0,0,0,34,0,0,0,2387,4095,168,223,
183298,right,0,0,0,0,0,0,0,0,0,32,0,0,0,2390,4095,170,221,
183377,right,0,0,0,0,0,0,0,0,0,30,0,0,0,2391,4095,175,221,
183456,right,0,0,0,0,0,0,0,0,0,22,0,0,0,2395,4095,175,224,
183535,right,0,0,0,0,0,0,0,0,0,15,0,0,0,2390,4095,185,223,
183614,right,0,0,0,0,0,0,0,0,0,16,0,0,0,2394,4095,178,228,
183693,right,0,0,0,0,0,0,0,0,0,17,0,0,0,2389,4095,176,224,
183772,right,0,0,0,0,0,0,0,0,0,17,0,0,0,2385,4095,174,225,
183851,right,0,0,0,0,0,0,0,0,0,16,0,0,0,2387,4095,176,226,
183930,right,0,0,0,0,0,0,0,0,0,16,0,0,0,2384,4095,176,226,
184009,right,0,0,0,0,0,0,0,0,0,18,0,0,0,2385,4095,176,225,
184088,right,0,0,0,0,0,0,0,0,0,19,0,0,0,2385,4095,176,225,
184167,right,0,0,0,0,0,0,0,0,0,26,0,0,0,2397,4095,176,227,
184246,right,0,0,0,0,0,0,0,0,0,22,0,0,0,2386,4095,176,224,
184325,right,0,0,0,0,0,0,0,0,0,26,0,0,0,2393,4095,176,227,
184404,right,0,0,0,0,0,0,0,0,0,25,0,0,0,2387,4095,171,222,
184483,right,0,0,0,0,0,0,0,0,0,23,0,0,0,2385,4095,176,223,
184562,right,0,0,0,0,0,0,0,0,0,23,0,0,0,2389,4095,174,225,
184641,right,0,0,0,0,0,0,0,0,0,30,0,0,0,2393,4095,171,222,
184720,right,0,0,0,0,0,0,0,0,0,30,0,0,0,2383,4095,164,219,
184799,right,0,0,0,0,0,0,0,0,0,30,0,0,0,2386,4095,159,238,
184878,right,0,0,0,0,0,0,0,0,0,33,0,0,0,2384,4095,163,219,
184957,right,0,0,0,0,0,0,0,0,0,33,0,0,0,2384,4095,163,215,
185036,right,0,0,0,0,0,0,0,0,0,33,0,0,0,2381,4095,157,219,
185115,right,0,0,0,0,0,0,0,0,0,32,0,0,0,2386,4095,160,215,
185194,right,0,0,0,0,0,0,0,0,0,32,0,0,0,2383,4095,160,214,
185273,right,0,0,0,0,0,0,0,0,0,23,0,0,0,2377,4095,160,211,
185352,right,0,0,0,0,0,0,0,0,0,37,0,0,0,2373,4095,161,217,
185431,right,0,0,0,0,0,0,0,0,0,37,0,0,0,2334,4095,162,214,
185510,right,0,0,0,0,0,0,0,0,0,39,0,0,0,2377,4095,162,215,
185589,right,0,0,0,0,0,0,0,0,0,35,0,0,0,2373,4095,161,218,
185668,right,0,0,0,0,0,0,0,0,0,42,0,0,0,2377,4095,165,215,
185746,right,0,0,0,0,0,0,0,0,0,35,0,0,0,2375,4095,165,220,
185825,right,0,0,0,0,0,0,0,0,0,35,0,0,0,2383,4095,163,219,
185904,right,0,0,0,0,0,0,0,0,0,31,0,0,0,2369,4095,171,220,
185983,right,0,0,0,0,0,0,0,0,0,33,0,0,0,2362,4095,166,218,
186062,right,0,0,0,0,0,0,0,0,0,32,0,0,0,2364,4095,165,220,
186141,right,0,0,0,0,0,0,0,0,0,30,0,0,0,2372,4095,171,219,
186220,right,0,0,0,0,0,0,0,0,0,30,0,0,0,2374,4095,174,223,
186299,right,0,0,0,0,0,0,0,0,0,26,0,0,0,2375,4095,171,222,
186378,right,0,0,0,0,0,0,0,0,0,30,0,0,0,2367,4095,173,225,
186457,right,0,0,0,0,0,0,0,0,0,25,0,0,0,2377,4095,176,225,
186536,right,0,0,0,0,0,0,0,0,0,27,0,0,0,2379,4095,176,226,
186615,right,0,0,0,0,0,0,0,0,0,31,0,0,0,2369,4095,174,225,
186694,right,0,0,0,0,0,0,0,0,0,23,0,0,0,2372,4095,176,225,
186773,right,0,0,0,0,0,0,0,0,0,26,0,0,0,2365,4095,176,224,
186852,right,0,0,0,0,0,0,0,0,0,23,0,0,0,2365,4095,197,227,
186931,right,0,0,0,0,0,0,0,0,0,29,0,0,0,2381,4095,177,225,
187010,right,0,0,0,0,0,0,0,0,0,27,0,0,0,2378,4095,176,226,
187089,right,0,0,0,0,0,0,0,0,0,29,0,0,0,2331,4095,176,226,
187168,right,0,0,0,0,0,0,0,0,0,29,0,0,0,2371,4095,176,229,
187247,right,0,0,0,0,0,0,0,0,0,30,0,0,0,2378,4095,176,219,
187326,right,0,0,0,0,0,0,0,0,0,31,0,0,0,2373,4095,175,223,
187405,right,0,0,0,0,0,0,0,0,0,35,0,0,0,2382,4095,176,224,
187484,right,0,0,0,0,0,0,0,0,0,30,0,0,0,2378,4095,176,224,
187563,right,0,0,0,0,0,0,0,0,0,32,0,0,0,2382,4095,174,221,
187642,right,0,0,0,0,0,0,0,0,0,34,0,0,0,2374,4095,173,224,
187721,right,0,0,0,0,0,0,0,0,0,34,0,0,0,2366,4095,166,222,
187800,right,0,0,0,0,0,0,0,0,0,34,0,0,0,2384,4095,166,223,
187879,right,0,0,0,0,0,0,0,0,0,29,2,0,0,2373,4095,171,219,
187958,right,0,0,0,0,0,0,0,0,0,34,0,0,0,2374,4095,172,221,
188037,right,0,0,0,0,0,0,0,0,0,32,0,0,0,2376,4095,167,218,
188116,right,0,0,0,0,0,0,0,0,0,34,0,0,0,2381,4095,163,215,
188195,right,0,0,0,0,0,0,0,0,0,39,0,0,0,2379,4095,164,213,
188274,right,0,0,0,0,0,0,0,0,0,36,0,0,0,2382,4095,159,215,
188353,right,0,0,0,0,0,0,0,0,0,42,0,0,0,2389,4095,162,212,
188432,right,0,0,0,0,0,0,0,0,0,45,0,0,0,2384,4095,162,215,
188511,right,0,0,0,0,0,0,0,0,0,40,0,0,0,2384,4095,162,215,
188590,right,0,0,0,0,0,0,0,0,0,41,0,0,0,2384,4095,165,217,
188669,right,0,0,0,0,0,0,0,0,0,43,0,0,0,2384,4095,160,214,
188748,right,0,0,0,0,0,0,0,0,0,43,0,0,0,2390,4095,163,214,
188827,right,0,0,0,0,0,0,0,0,0,44,0,0,0,2387,4095,161,218,
188906,right,0,0,0,0,0,0,0,0,0,43,0,0,0,2388,4095,167,219,
188985,right,0,0,0,0,0,0,0,0,0,44,0,0,0,2394,4095,166,212,
189064,right,0,0,0,0,0,0,0,0,0,44,0,0,0,2391,4095,171,221,
189143,right,0,0,0,0,0,0,0,0,0,42,0,0,0,2391,4095,175,225,
189222,right,0,0,0,0,0,0,0,0,0,35,0,0,0,2401,4095,176,226,
189301,right,0,0,0,0,0,0,0,0,0,42,0,0,0,2399,4095,179,224,
189380,right,0,0,0,0,0,0,0,0,0,34,0,0,0,2352,4095,178,225,
189459,right,0,0,0,0,0,0,0,0,0,37,0,0,0,2396,4095,178,227,
189538,right,0,0,0,0,0,0,0,0,0,35,0,0,0,2399,4095,178,227,
189617,right,0,0,0,0,0,0,0,0,0,38,0,0,0,2399,4095,178,224,
189695,right,0,0,0,0,0,0,0,0,0,36,0,0,0,2400,4095,182,229,
189774,right,0,0,0,0,0,0,0,0,0,34,0,0,0,2415,4095,178,229,
189853,right,0,0,0,0,0,0,0,0,0,32,0,0,0,2396,4095,179,242,
189932,right,0,0,0,0,0,0,0,0,0,21,0,0,0,2398,4095,183,231,
190011,right,0,0,0,0,0,0,0,0,0,19,0,0,0,2393,4095,179,231,
190090,right,0,0,0,0,0,0,0,0,0,19,0,0,0,2395,4095,185,229
